uuid,latitude,longitude,neighbour_country,dist_km,border_region,brand
00060712-0006-4444-8888-acdcffffffff,50.504791259766,12.203169822693,Czechia,20.326330909608167,Surrounding (8-25km),Sigmund Hoffmann
00060780-0001-4444-8888-acdc00000001,47.989585876465,7.8375639915466,France,16.166038333442767,Surrounding (8-25km),Freie Tankstelle Union Tankhof
00060787-0001-4444-8888-acdc00000001,49.212089538574,8.1174879074097,France,21.45902847332694,Surrounding (8-25km),GILLET tanken & waschen
00060804-0001-4444-8888-acdc00000001,47.795818328857,7.9039402008057,Switzerland,23.04495167367674,Surrounding (8-25km),
00060860-0005-4444-8888-acdc00000005,50.496990203857,12.420118331909,Czechia,12.876628014929281,Surrounding (8-25km),Tank & Waschcenter Auerbach
00060889-0007-4444-8888-acdcffffffff,50.253913879395,12.039940834045,Czechia,3.6157357086396096,Border (0-8km),Sigmund Hoffmann
00060915-0002-4444-8888-acdc00000002,47.551609039307,10.251099586487,Austria,13.691956618764229,Surrounding (8-25km),C+C Oberallgäu Lang-Steudler  
00060942-3e53-4444-8888-acdc00000001,48.260368347168,12.58469581604,Austria,19.703424495828244,Surrounding (8-25km),Frei
00060971-0044-4444-8888-acdcffffffff,47.698345184326,10.041385650635,Austria,17.76501695310689,Surrounding (8-25km),AVIA
00061180-0042-4444-8888-acdc00000042,47.654788970947,7.5752000808716,France,2.2015700843286288,Border (0-8km),
00061230-4894-4444-8888-acdc00000007,50.005241394043,12.076899528503,Czechia,14.364258603792097,Surrounding (8-25km),
00061249-ef4f-4444-8888-acdc00000001,47.986770629883,7.9050488471985,France,21.168185562041163,Surrounding (8-25km),BFT Tankstelle Blattmann
00061264-0009-4444-8888-acdc00000009,49.805755615234,12.187450408936,Czechia,16.268257991935368,Surrounding (8-25km),Bergler
00061300-0001-4444-8888-acdc00000001,48.142528533935,7.7108869552612,France,7.567568894384722,Border (0-8km),
00061306-0003-4444-8888-acdcffffffff,50.190006256104,11.807081222534,Czechia,21.392211922765973,Surrounding (8-25km),Sigmund Hoffmann
00061307-0001-4444-8888-acdc00000001,47.768058776855,12.891969680786,Austria,2.6894782121656555,Border (0-8km),
00061314-0031-4444-8888-acdc00000031,47.714660644531,7.6556901931763,France,8.271856298681909,Surrounding (8-25km),
00061342-0008-4444-8888-acdc00000008,49.698280334473,12.159609794617,Czechia,18.3635952060009,Surrounding (8-25km),Bergler
00061693-8a4c-4444-8888-acdc00000001,47.641094207764,7.7403259277344,Switzerland,5.683956085095425,Border (0-8km),Kröber Mineralöl GmbH
00061969-105e-4444-8888-acdc00000001,53.514869689941,7.3717789649963,Netherlands,23.728340585905713,Surrounding (8-25km),
00196cba-89f0-4577-1e2c-8d450806aab2,53.497848,7.100485,Netherlands,12.886196023711474,Surrounding (8-25km),freie Tankstelle
003db5ab-2774-48f5-992a-c10f6988a8b8,50.196316,12.090964,Czechia,4.763895337253579,Border (0-8km),AVIA
005056ba-7cb6-1ed2-bceb-541155f5ad15,52.07899,7.3065,Netherlands,24.116820306598747,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-57ae133b0d16,51.16605,6.45493,Netherlands,19.308855123560882,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-6139e99bcd1b,54.63189,9.25827,Denmark,19.039769577382,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-6490870f0d1d,50.44414,12.7276,Czechia,1.3980744906462883,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-650366684d1d,51.76891,6.18694,Netherlands,8.113267497947495,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-68e4c06b8d20,51.30903,6.51361,Netherlands,20.815197382459996,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-6c430feb4d20,50.80162,6.49606,Belgium,24.03641989199232,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-73c545544d25,50.7883,6.46901,Belgium,21.65822879464208,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-73fe1179cd25,51.66356,6.60968,Netherlands,23.023334973944316,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-75510b488d25,51.65505,6.62492,Netherlands,24.416704101829175,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-767394558d25,51.3425,6.57072,Netherlands,24.07034544981714,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-772063e00d25,51.50359,6.536149,Netherlands,21.944121983768543,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-7be79badcd27,51.81604,6.61239,Netherlands,8.181819110716308,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-81c842ce8d2d,50.80762,6.0609,Netherlands,2.6303706411433736,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-85a061c84d30,52.03809,6.81645,Netherlands,3.6769032371035326,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-883391354d30,50.8325,6.27102,Netherlands,13.623364058472687,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-8ae2f0c44d33,51.18259,6.44392,Netherlands,18.40774971383746,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-8f2aa1df2d35,54.74052,8.92896,Denmark,16.50551966691207,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-911ab4eccd35,54.77443,9.39436,Denmark,4.342833458430516,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-9156b1cb8d35,51.87152,6.90719,Netherlands,10.394942170317925,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-9d3217f54d3c,50.98283,6.06439,Netherlands,2.636757592920971,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-9f352b180d3d,51.52,6.30987,Netherlands,6.8151207661235365,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-9fdd1c31cd3d,51.34505,6.54844,Netherlands,22.50006637811043,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-ab6940928d43,52.9686,7.34908,Netherlands,9.810458244970082,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-ae9845d4cd45,51.88754,6.18273,Netherlands,0.15995282934702923,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-b09f70c64d45,50.97251,13.86385,Czechia,19.187558661661136,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-b268c0ce4d48,50.36535,12.46855,Czechia,1.1739119971784107,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-b2a3b1ca4d48,54.66265,9.39919,Denmark,15.722297004832122,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-b34cf7408d48,51.93811,7.16814,Netherlands,23.346893904870395,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-b3fede7c0d48,53.68505,14.07973,Poland,12.464285712644223,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-b584e2338d48,51.3227,6.50628,Netherlands,19.947939121111567,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-b72e2ef04d4a,51.17861,14.32738,Czechia,13.716508431310512,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-c523c4038d53,51.09419,14.31423,Czechia,4.2885291791633895,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-c58a064f4d53,50.6011,12.62494,Czechia,20.32111838841438,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-c6b46580cd53,51.0056,13.78803,Czechia,24.900048831306428,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-c75ba9decd53,51.11716,14.18892,Czechia,10.47714563836447,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-c7f8768dad53,50.57972,12.71327,Czechia,15.26352216126767,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-c85ea37cad54,50.74986,13.062141,Czechia,21.87282741722195,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bceb-c96ccf530d54,50.96908,14.25115,Czechia,1.9921030422274721,Border (0-8km),STAR
005056ba-7cb6-1ed2-bceb-cd094c7fcd57,53.47252,7.31887,Netherlands,17.8891824848979,Surrounding (8-25km),STAR
005056ba-7cb6-1ed2-bced-a63862a48e50,50.7644,13.7573,Czechia,3.182692549024004,Border (0-8km),STAR
005056ba-7cb6-1ed5-b6ab-aa8b52b1d1c5,51.380386,6.506818,Netherlands,19.607916807987614,Surrounding (8-25km),Sonstige
00519e9a-f5fc-441c-8e97-e84297c0f3f7,50.8294945,6.078054,Netherlands,1.9156950614655814,Border (0-8km),ARAL
00569e4a-3ee2-4bd9-b5be-b71876e4efa8,47.65421,10.608781,Austria,9.424627444534744,Surrounding (8-25km),AVIA
009e17ac-53ea-4d86-a5a4-cf3860763c31,49.07863,12.87956,Czechia,21.788842553518187,Surrounding (8-25km),Agip
00b33b42-8357-40c2-baf5-c7c49b40b2af,48.86382,8.447864,France,19.46716251670085,Surrounding (8-25km),ARAL
00e89a55-c7b9-4afa-b8b5-157476a6767f,48.88455,13.58249,Czechia,5.345185005624148,Border (0-8km),OMV
01094bd9-6b54-4d77-962c-d6cea6221578,51.516603,6.316007,Netherlands,7.186142269062124,Border (0-8km),Shell
01104dd0-a886-4bb9-80e8-f1936853218f,52.358955,7.2630897,Netherlands,12.988303769179923,Surrounding (8-25km),TOTAL
01113d91-8f68-451f-a5f4-42225c15eb82,49.208626,6.962996,France,0.33061232289858283,Border (0-8km),TOTAL
01913456-d774-49ee-a5d2-52371850d31e,50.296234,6.672883,Belgium,19.28127672473113,Surrounding (8-25km),ED
01a2529b-da12-40db-9e07-8a6646b54ddb,53.065052,7.248117,Netherlands,3.0444702783605386,Border (0-8km),Wiro
02250cd9-cb98-480f-91b8-8d98acf95b47,47.8029556,12.1781359,Austria,8.685256731335407,Surrounding (8-25km),ARAL
0263adda-28e0-415c-97f7-dac62ebbf179,47.87211,12.6382332,Austria,20.332635959515734,Surrounding (8-25km),SB Tankstelle
027f0357-d89a-4e6c-9b83-3eab2f9cb089,47.8597,9.0047,Switzerland,19.261301689316717,Surrounding (8-25km),AVIA
0287a4b5-1232-441b-bfe3-fecc4855f65a,50.542529,6.576895,Belgium,17.101157235747575,Surrounding (8-25km),
02a86e3e-9a9e-4a03-b11d-14f2163b6405,49.678265,12.177634,Czechia,17.850196386581004,Surrounding (8-25km),ESSO
02f7b4a2-98f0-4c9a-8cf7-b3f2fc4a1411,48.2629776,13.016449,Austria,0.6923262852128439,Border (0-8km),ARAL
03080a47-4abd-46ae-b741-3b4a1aa39406,50.470837,6.5308623,Belgium,11.290141532894395,Surrounding (8-25km),TOTAL
033bce61-7584-45e7-94dd-952fd0b4899c,49.185361,8.113659,France,18.94897111365728,Surrounding (8-25km),Shell
036d4d37-a76b-4133-8001-ba47ad53eef9,49.2355232,7.361955,France,6.850961970296201,Border (0-8km),ARAL
0371b905-12ea-4be6-add0-55fa41254908,47.736617,10.311316,Austria,19.37533329106998,Surrounding (8-25km),ESSO
03a02eab-5470-45ed-878a-489bc6300bcf,51.07332,6.33023,Netherlands,14.381565148842908,Surrounding (8-25km),Frei
03a0d1c0-347a-48fb-aab8-aceb5bb3bdd9,52.31478,7.353656,Netherlands,19.617053897596463,Surrounding (8-25km),ARAL
03d5b974-3815-4f21-9807-5a211f23546f,51.8415,6.2775,Netherlands,2.150333291969707,Border (0-8km),Kuster oil
03d6df9c-e40b-4fb4-9e5d-97706aeb53e7,52.8390579,13.7546,Poland,24.843248620111673,Surrounding (8-25km),ARAL
042a5778-602e-4cd6-9ce1-fa579624426f,48.73223,13.60869,Austria,13.846821283839446,Surrounding (8-25km),OMV
04372591-944d-4c7e-892f-2d71547b71b5,50.754875,6.488765,Belgium,20.108158113206336,Surrounding (8-25km),PM
044b327b-8726-428a-867c-a48235121cf2,48.8598,8.2547,France,9.219869312497245,Surrounding (8-25km),OMV
045eb202-7140-47c9-8e1e-a776e740cc04,49.248437,6.966174,France,3.534494352054703,Border (0-8km),Shell
046986b6-d858-4912-9c75-9b622aa8b0a0,47.88619,8.361364,Switzerland,15.759873503362115,Surrounding (8-25km),Shell
04727fe3-e06d-4af8-b2dd-a75b50cbc116,50.43852,12.09099,Czechia,12.958374582396766,Surrounding (8-25km),Globus SB Warenhaus
047c5222-f58c-48a0-bca2-4eeb7c6f3728,47.9569,8.48436,Switzerland,17.6450841381709,Surrounding (8-25km),RAN
04a0e032-2899-4f68-b438-ff96e4ea9363,51.042497,6.143915,Netherlands,9.545588758032613,Surrounding (8-25km),TAP PflipsenGroup
04a12c73-717f-416d-be73-bf3392de5406,51.15636,6.507381,Netherlands,23.088981733449366,Surrounding (8-25km),ARAL
04d09052-60a7-491b-a9ae-1840c5e93063,53.346156,7.206866,Netherlands,2.0157990737029245,Border (0-8km),Wiro
04d67892-8c3e-465d-8206-24f24bdb4b36,48.23475,12.68707,Austria,12.86686978421927,Surrounding (8-25km),OMV
0506b966-2ef9-48b0-a698-741a336e6dd7,48.173511,12.726135,Austria,5.688605129160812,Border (0-8km),Shell
051d54db-1e51-4696-8365-879ac7e2eb8d,47.935806,8.49708,Switzerland,15.116169215977012,Surrounding (8-25km),HEM
05796e67-80a0-4d5b-b15e-4cef3da9ab7e,47.85871,9.325051,Switzerland,22.81354923378684,Surrounding (8-25km),
05840a2e-2a1b-4df5-94b2-053b518f1a54,53.360024,7.217425,Netherlands,3.6797238601814795,Border (0-8km),Shell
0589bd65-d75a-4138-afd9-730ef1e0f356,50.768256,6.121284,Belgium,5.033791623156621,Border (0-8km),ESSO
05ae962c-b5fc-46a6-8f01-c29695244eea,48.0877533,12.6457672,Austria,7.9142881734888295,Border (0-8km),ARAL
05b7ea0f-825a-4aa6-a0a1-ff6ebcd579de,48.30663,7.790957,France,4.087008018043293,Border (0-8km),TOTAL
05eeceec-3455-4d21-a365-4c933fe70d08,51.7746,6.83232,Netherlands,15.426896641316114,Surrounding (8-25km),Raiffeisen
06197610-892b-4e64-a203-9a0252f4e539,52.778386,14.048568,Poland,7.818129742056421,Border (0-8km),Shell
0662d86f-f85c-4936-9cc3-61753f512d25,51.65228,6.198259,Netherlands,5.563951712207877,Border (0-8km),ARAL
0664d197-1f78-4e14-b042-1ab5fe3c2e15,51.030418,6.107513,Netherlands,7.735998396324612,Border (0-8km),ESSO
06cba8c6-f28a-4464-8c5c-6f75955c45ed,48.45091,7.816408,France,3.8403068768518906,Border (0-8km),Access
07103431-fd07-474c-a668-a7be1a3857a2,49.72326,12.2809105,Czechia,9.193906361828658,Surrounding (8-25km),AVIA
07116389-e1bd-4a37-a3ce-bd7135f2c68e,52.21392,7.1797786,Netherlands,8.35894337394717,Surrounding (8-25km),
071542b0-8934-49a5-a28f-5ed5cfbdb1f2,49.2255,7.029655,France,3.6380807255340293,Border (0-8km),ARAL
0722ae8c-711b-496a-8ec5-8bcfa527aeee,50.972744,6.09217,Netherlands,4.689343499110313,Border (0-8km),Shell
0730c07f-c028-49b9-9199-bf1117c740a5,51.31069,6.290999,Netherlands,7.115714468410716,Border (0-8km),ARAL
074c9354-f465-4f8c-81aa-aa7ab4b3300c,48.05453,7.922698,France,23.93230469173482,Surrounding (8-25km),TOTAL
077cf0c6-f422-4a73-9f03-710294bd24c1,51.16347,14.9726849,Poland,1.4365109883867022,Border (0-8km),ARAL
078419f8-6aea-456e-a29a-501bf5d696f0,54.8272,9.53672,Denmark,2.833311044253334,Border (0-8km),OIL!
07a543ee-7e3c-4620-a03d-fe60d0d3ba71,48.849425,8.203841,France,6.268296922922702,Border (0-8km),Shell
07ea852b-f332-4326-9691-e1bbb1bed0b2,49.019867,13.231247,Czechia,10.449611349658516,Surrounding (8-25km),AVIA
07fc4a84-6e7f-46e3-8368-ea8765e4f131,48.690809,8.132536,France,11.64848075852483,Surrounding (8-25km),Freie
0868c839-f0cd-4ceb-a53c-4a6de271b606,51.188241,14.456338,Czechia,16.06897104372072,Surrounding (8-25km),Marktkauf
08715c48-a29e-4d38-86cb-5c2cca4be1ea,51.8401,7.0993,Netherlands,23.184493144062916,Surrounding (8-25km),Raiffeisen
08dea051-d184-433f-9975-fe43068072d4,50.912748,6.13748,Netherlands,3.160772129196457,Border (0-8km),Shell
08e31c46-f133-4720-87f2-089c19107de4,50.091637,6.367967,Belgium,16.080524187886397,Surrounding (8-25km),ED
093e9045-0d7d-4822-862c-aa8001c00272,48.72161,8.00142,France,2.5952651067103187,Border (0-8km),BFT
0947c43c-cbd6-4eca-9e6f-26d2bbc825ed,49.299797,6.748377,France,6.07917748663039,Border (0-8km),TOTAL
096ee56b-2c96-485d-b202-409ddb91776b,47.97979,7.83187,France,15.677331530375005,Surrounding (8-25km),Agip
097bd560-8bc2-4948-a504-20ac65ce701f,49.429773,6.945798,France,22.998905026090213,Surrounding (8-25km),ESSO
0980b263-6f63-475e-8eda-930cdfdf69a1,50.295323,6.671005,Belgium,19.165555092320332,Surrounding (8-25km),Freie
0998a5ff-9573-4110-b0d5-c8adcdbe1d92,47.962204,12.610785,Austria,16.590863103070323,Surrounding (8-25km),BayWa
09ab1313-4a41-49b8-b1c5-fd70ab7eff81,53.387501,7.2076802,Netherlands,6.2986685086583,Border (0-8km),Sprint
09c696df-a8d6-4d0a-b3e1-681896740459,51.638913,6.587103,Netherlands,24.432710368265038,Surrounding (8-25km),Shell
09e2aaa0-893f-46b5-ada0-1237e4507c04,48.561718,7.956888,France,11.162728294685408,Surrounding (8-25km),ARAL
09eab524-f787-42ed-aeb5-6ca2ed32ad8a,52.2049,7.052267,Netherlands,2.6783282140831024,Border (0-8km),Shell
09efaa86-9a96-4cee-aa59-390b50deda18,50.83107,6.443411,Belgium,24.431648484848246,Surrounding (8-25km),AVIA
0a04c648-965f-45b0-9470-b05db049ed70,48.94733,8.3826,France,11.186538516644134,Surrounding (8-25km),BFT
0a1e32b1-c869-48e2-b1a8-6e6ea737542c,49.310404,6.754722,France,6.994164935963949,Border (0-8km),Shell
0a3538e4-126b-408f-b5a9-23c8a8bf1e69,50.8805,6.15519,Netherlands,4.790318516118539,Border (0-8km),SB
0a61ec4b-4587-4db6-9efe-416539e33573,51.76698,6.850833,Netherlands,16.77252633294609,Surrounding (8-25km),PM
0aa11ce1-2f76-4ad6-a685-7d045176e1ca,51.842197,6.838198,Netherlands,9.391408859667107,Surrounding (8-25km),Tank am Ring
0aab36fa-ac5c-420d-ab50-826a72b18caf,50.326496104281,12.256524869472,Czechia,4.414397718661381,Border (0-8km),Agip
0acf095c-9756-4ea4-9a21-a7c5e860afcf,47.7973,9.80856,Austria,22.37128622070378,Surrounding (8-25km),AVIA
0ada6bf2-7ca4-4874-87c1-1f6321aff715,51.9857,6.90893,Netherlands,5.397821352998511,Border (0-8km),Freie Tankstelle
0b49934c-1119-424a-b833-aba72e465c8e,48.80103,8.310985,France,15.266458259310566,Surrounding (8-25km),Shell
0b81a1cf-09c6-4320-9208-0e078a1500f8,50.28566,11.92293,Czechia,12.51357683442577,Surrounding (8-25km),E-Center
0be809c1-3a20-4889-99b5-e6e14b93f1bc,49.904537,12.194169,Czechia,17.119519584512183,Surrounding (8-25km),AVIA
0bf84ca7-71d4-48e8-b770-77636db368fc,50.51966,12.38663,Czechia,16.27453148700163,Surrounding (8-25km),Supermarkt
0c2a225e-a35d-48ec-857b-e0f7d9cb5537,47.865833,12.005109,Austria,21.781208249058235,Surrounding (8-25km),Agip
0c32328a-9f52-449b-b55a-474ea12b39d7,52.3365,7.25273,Netherlands,12.41524921426007,Surrounding (8-25km),Pludra
