day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2014-06-08,1.399,1.4059658486856477,1.609,1.6160222304011778,1.569,1.5769517136329019,13742
2014-06-09,1.389,1.3973215453646666,1.599,1.6080114342721203,1.559,1.56848337433537,13154
2014-06-10,1.399,1.403555636100036,1.609,1.6138854738382729,1.569,1.5743659571244601,13798
2014-06-11,1.389,1.398851407375082,1.609,1.6114223789581956,1.569,1.5719471402494676,13750
2014-06-12,1.399,1.4064324285405716,1.609,1.6182600945798473,1.569,1.5788812650966184,13891
2014-06-13,1.409,1.420051400854268,1.629,1.6326208863536638,1.589,1.5933232866338507,13815
2014-06-14,1.419,1.4246490588497882,1.639,1.6374214832607716,1.599,1.598136508182735,13443
2014-06-15,1.409,1.4149309742577263,1.619,1.6288488514548238,1.579,1.5889686981266302,13170
2014-06-16,1.409,1.4243913075078132,1.629,1.6368228860833822,1.589,1.5973435694740041,13760
2014-06-17,1.409,1.4169440087145968,1.619,1.6293193721117876,1.579,1.5897645313451003,13770
2014-06-18,1.419,1.423930106359887,1.629,1.6349530701754384,1.589,1.5958506557501326,13822
2014-06-19,1.409,1.4207797610156834,1.629,1.6341464977757674,1.589,1.5944930225305993,13392
2014-06-20,1.419,1.4292551538908247,1.639,1.643148137283661,1.599,1.6039164258555134,13776
2014-06-21,1.429,1.4305968992248062,1.639,1.6434889039344016,1.599,1.6041963480963481,13416
2014-06-22,1.419,1.421946310240964,1.629,1.6362516712245516,1.589,1.5965983819024427,13280
2014-06-23,1.409,1.4203281158998253,1.629,1.6358113096551217,1.589,1.596197775407588,13736
2014-06-24,1.409,1.418836883041361,1.629,1.6361829330983328,1.589,1.5966042585551332,13758
2014-06-25,1.409,1.420480031890991,1.629,1.6356857791446981,1.589,1.5960944541385327,13799
2014-06-26,1.409,1.4178144480046606,1.629,1.6340918254727392,1.589,1.5945010290418475,13734
2014-06-27,1.419,1.431482897237246,1.639,1.645449497932664,1.599,1.6062569746999924,13683
2014-06-28,1.419,1.4303126402393418,1.639,1.6443450853087724,1.599,1.6051684087363494,13371
2014-06-29,1.409,1.4203442327883604,1.629,1.6358594459582196,1.589,1.596224368499257,13335
2014-06-30,1.419,1.4291422209722027,1.629,1.642409090909091,1.599,1.603338704937304,21335
2014-07-01,1.399,1.4137005682646073,1.629,1.632736675500589,1.589,1.5931455252325049,13726
2014-07-02,1.399,1.4083313868613139,1.619,1.6277702064896753,1.579,1.5882000763650248,13702
2014-07-03,1.399,1.4094042984296984,1.619,1.627515541578293,1.579,1.588058323852863,13823
2014-07-04,1.409,1.416640074074074,1.629,1.635032183219819,1.589,1.5956096484435498,13500
2014-07-05,1.409,1.4187767328985288,1.629,1.6374853031230863,1.589,1.5979717643347269,13186
2014-07-06,1.399,1.4053096889684493,1.619,1.6261378038684426,1.579,1.586540521603737,13409
2014-07-07,1.389,1.4016247642535906,1.619,1.624183271021186,1.579,1.5846476668186653,13789
2014-07-08,1.399,1.4027113830019664,1.619,1.625869193963931,1.579,1.5863768591259249,13732
2014-07-09,1.399,1.4032831961541263,1.619,1.6274172307239552,1.579,1.5879338308078885,13731
2014-07-10,1.389,1.3988602236421726,1.619,1.6243391795699713,1.579,1.5848479732299035,13774
2014-07-11,1.389,1.4025556854720842,1.619,1.6271072958204107,1.579,1.5878065897102667,13686
2014-07-12,1.389,1.3981015951103162,1.619,1.6220490026345502,1.579,1.582655518394649,13417
2014-07-13,1.389,1.393193083358231,1.609,1.6196786333810995,1.569,1.5801262181336242,13390
2014-07-14,1.389,1.3936141732283467,1.609,1.6181212991604064,1.569,1.5786833066178152,13718
