day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2014-12-31,1.199,1.2121271676300578,1.349,1.3535595238095237,1.309,1.3143928571428571,137
2015-01-01,1.229,1.224046363419103,1.379,1.3652077708264736,1.339,1.3296057636887608,12558
2015-01-02,1.219,1.2134964864477271,1.369,1.3565955964951695,1.329,1.3219849370503596,13950
2015-01-03,1.219,1.2116279801082346,1.364,1.3560322703402086,1.329,1.321457438708695,13677
2015-01-04,1.219,1.215342744383728,1.369,1.3594354115889613,1.339,1.3249452528907417,13180
2015-01-05,1.209,1.2039878197320342,1.359,1.3496712605797319,1.329,1.3152314898081534,13960
2015-01-06,1.209,1.199096322883094,1.359,1.3467673868234216,1.329,1.313638328750382,13657
2015-01-07,1.199,1.1906535275635532,1.349,1.3398386807269465,1.319,1.3084162239018182,14007
2015-01-08,1.199,1.1874186509346791,1.349,1.3365136201250374,1.319,1.3085156005659395,14073
2015-01-09,1.189,1.1819315935433408,1.339,1.3314666021297192,1.319,1.309461039928486,14065
2015-01-10,1.189,1.1772296608936108,1.339,1.3265446286622757,1.319,1.305117843077855,13743
2015-01-11,1.189,1.1857379978797515,1.339,1.3337833385629119,1.319,1.3124175168733323,13207
2015-01-12,1.179,1.1720398919149542,1.329,1.3230448216811852,1.309,1.302769053117783,14064
2015-01-13,1.179,1.1663563308227938,1.329,1.3179730734900326,1.309,1.2979044358440013,14075
2015-01-14,1.169,1.1561150348159728,1.319,1.310362750929368,1.299,1.2903982294301444,14076
2015-01-15,1.169,1.1588626193529998,1.329,1.3126265473527219,1.309,1.292656245336517,14035
2015-01-16,1.169,1.1611425008906306,1.329,1.3164888971684052,1.309,1.2966118401431554,14036
2015-01-17,1.169,1.1598780594405596,1.329,1.315347789824854,1.309,1.2954909739077671,13729
2015-01-18,1.169,1.1635222751682928,1.329,1.317926146609173,1.309,1.2980240037652964,13222
2015-01-19,1.179,1.1659166726169226,1.329,1.3214226719438427,1.309,1.3015315301852959,14009
2015-01-20,1.179,1.1679506199383645,1.329,1.323901699483417,1.309,1.304042918133473,13955
2015-01-21,1.179,1.1665416696524542,1.329,1.3193011597456041,1.309,1.2995190148225781,13956
2015-01-22,1.179,1.1693447955390335,1.329,1.3218187239117472,1.309,1.3020193182665771,13989
2015-01-23,1.179,1.172648299028016,1.329,1.3229351298895193,1.309,1.3032073498655512,13993
2015-01-24,1.169,1.1723091868905344,1.329,1.3234156319037098,1.309,1.3037130554073622,13640
2015-01-25,1.189,1.1793025477707006,1.329,1.3287392327606495,1.309,1.3089552590266875,13189
2015-01-26,1.189,1.1765970811274862,1.329,1.3274005077279176,1.309,1.3076031378408666,13980
2015-01-27,1.179,1.1754236777984808,1.329,1.3260331264488148,1.309,1.3062833732415444,13955
2015-01-28,1.189,1.1749047516663083,1.339,1.3265525114155252,1.319,1.306807191011236,13955
2015-01-29,1.189,1.1741612025769506,1.339,1.3320056032872618,1.319,1.3123637586902892,13970
2015-01-30,1.189,1.1755866485403548,1.339,1.3328466477527252,1.319,1.3132301083302202,13976
