day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2017-12-31,1.279,1.27571875,1.449,1.4476942675159237,1.429,1.4281836734693878,161
2018-01-01,1.289,1.2933193623231796,1.469,1.4643214961762703,1.449,1.44483055447848,13362
2018-01-02,1.289,1.2817325311378511,1.449,1.450913619841779,1.439,1.4322847667477336,14213
2018-01-03,1.289,1.283006975269499,1.449,1.4487902512132458,1.429,1.4300950800324554,14198
2018-01-04,1.289,1.2840792197732553,1.449,1.4486390671801455,1.429,1.4299512716549945,14203
2018-01-05,1.289,1.2802319671026021,1.449,1.4453516807010338,1.429,1.427495857142857,14845
2018-01-06,1.289,1.288023536206772,1.459,1.4527938340151958,1.439,1.4338952359449086,13853
2018-01-07,1.289,1.283965877672129,1.459,1.449141829886317,1.439,1.4312935543804488,14846
2018-01-08,1.289,1.2856780425891976,1.449,1.449527777777778,1.429,1.4308942279303218,14185
2018-01-09,1.289,1.286713782412627,1.459,1.4517212389380532,1.439,1.4331559389515593,14195
2018-01-10,1.289,1.2856402184171496,1.459,1.4536657537998083,1.439,1.4359813558111294,14845
2018-01-11,1.299,1.2915232705286839,1.459,1.4583379870361137,1.439,1.4397137811787213,14227
2018-01-12,1.259,1.2508873864356644,1.429,1.4182762876301898,1.409,1.3987775401858134,14200
2018-01-13,1.259,1.250993282835501,1.429,1.4180828693325622,1.409,1.3985861709261604,13996
2018-01-14,1.269,1.2543883693746347,1.429,1.4206463630987582,1.409,1.400916824914546,13689
2018-01-15,1.219,1.2274574819184048,1.388,1.3935394793000426,1.369,1.3739443341422164,14242
2018-01-16,1.179,1.2066753274186734,1.349,1.3738961066742728,1.329,1.353913190862196,14203
2018-01-17,1.169,1.1875147027713138,1.339,1.354060651521646,1.319,1.33380515167171,14183
2018-01-18,1.169,1.182084081113545,1.339,1.35041259391771,1.319,1.3300107137579429,14154
2018-01-19,1.169,1.1818353314527503,1.339,1.3505375990859103,1.319,1.3301590254706535,14180
2018-01-20,1.169,1.1838891198394494,1.339,1.3528607484769364,1.319,1.3325210077751195,13953
2018-01-21,1.179,1.1878309694399767,1.349,1.3563580621301774,1.329,1.3360343963553531,13678
2018-01-22,1.169,1.1813221008107155,1.339,1.3513298814455077,1.319,1.3309310064935063,14185
2018-01-23,1.159,1.177236862578683,1.339,1.3505819184755357,1.319,1.32991392198949,14139
2018-01-24,1.169,1.1811133112536114,1.349,1.3538709838640581,1.329,1.333129546292881,14191
2018-01-25,1.169,1.1827152719075797,1.349,1.3574681321818571,1.329,1.3368307510697948,14196
2018-01-26,1.169,1.1864619607291156,1.349,1.3615113360901183,1.329,1.3410156307601564,14209
2018-01-27,1.179,1.1913388948306596,1.359,1.3658700923787528,1.329,1.345450379407826,14026
2018-01-28,1.179,1.1914080366774542,1.359,1.3663795370497192,1.339,1.3461674524932132,14843
2018-01-29,1.179,1.1892092073771645,1.349,1.3663164836731783,1.329,1.3458673943506156,14206
2018-01-30,1.179,1.1893188252693851,1.354,1.3661079075078504,1.329,1.3456074194262113,14200
2018-01-31,1.179,1.1859804402692093,1.349,1.3635991474245115,1.329,1.343124311623467,14269
2018-02-01,1.179,1.1854500977154796,1.349,1.3628110069135464,1.329,1.3424891444079416,14847
2018-02-02,1.179,1.1902430242390079,1.359,1.3701501891641088,1.339,1.3497766224188792,14193
2018-02-03,1.179,1.1902797177879134,1.359,1.369678112826432,1.339,1.349356107352613,14033
2018-02-04,1.189,1.1930211108684574,1.359,1.371277916912198,1.339,1.3510258914376563,13738
2018-02-05,1.189,1.1914266206799466,1.369,1.3715057389320597,1.349,1.3511460897766638,14208
2018-02-06,1.189,1.1901731568199423,1.369,1.3703139758864236,1.339,1.3499378918639817,14202
2018-02-07,1.179,1.1873763455990995,1.359,1.3660054894132743,1.339,1.3457154962788298,14216
2018-02-08,1.179,1.1820811571760401,1.359,1.3606059461000999,1.339,1.3401304283713042,14208
2018-02-09,1.179,1.1797562087834994,1.359,1.3581984222869732,1.339,1.3377806456357084,14255
