day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2024-02-25,1.749,1.7521838376383765,1.819,1.8306260980554097,1.769,1.7718313215722687,13552
2024-02-26,1.729,1.7341069354048568,1.809,1.8159837903456155,1.749,1.7573481673454276,14291
2024-02-27,1.719,1.7293010474860335,1.809,1.8154907381020233,1.749,1.7568961720366538,14323
2024-02-28,1.719,1.7247962121741562,1.809,1.8185105957902248,1.75,1.7601750351253422,14312
2024-02-29,1.709,1.7182638000000001,1.809,1.8156626481405804,1.749,1.7570994982686736,15002
2024-03-01,1.709,1.719007640008411,1.809,1.8204429184549358,1.749,1.7620271533496552,14269
2024-03-02,1.719,1.7278739573024178,1.819,1.829989976202495,1.759,1.7713749720170135,14147
2024-03-03,1.719,1.7330950765232456,1.829,1.8348394316424943,1.769,1.7760901552038952,13853
2024-03-04,1.719,1.726607697690693,1.829,1.8319780729947859,1.769,1.773580621246942,14294
2024-03-05,1.709,1.7197410541747187,1.819,1.8294399018806216,1.769,1.7721816758026625,15010
2024-03-06,1.708,1.711874581239531,1.819,1.8215732905982907,1.759,1.7630949180085684,14329
2024-03-07,1.699,1.7113916596814753,1.809,1.818173510122612,1.749,1.759482177192723,14319
2024-03-08,1.709,1.7147207774049218,1.809,1.8131361398501604,1.749,1.7544344189489267,14307
2024-03-09,1.709,1.7170962574425859,1.809,1.8162317531435177,1.749,1.757352536286099,14109
2024-03-10,1.709,1.7182028743558104,1.809,1.8186732519422864,1.749,1.7597389343322376,13778
2024-03-11,1.699,1.7067224244120942,1.799,1.8109768654052123,1.739,1.7523570687611145,14291
2024-03-12,1.698,1.704523305366893,1.799,1.8101505683751955,1.739,1.75230070427545,15020
2024-03-13,1.699,1.7026259178963565,1.809,1.8156153955910679,1.749,1.7569548549437535,14302
2024-03-14,1.699,1.7072034453898732,1.809,1.823417550352288,1.759,1.7647037447374252,14339
2024-03-15,1.699,1.7105662886742266,1.819,1.8272786346758068,1.759,1.7686172766335753,14287
2024-03-16,1.709,1.7151611205915815,1.829,1.8315601710888794,1.769,1.7726272038412483,14065
2024-03-17,1.709,1.720071729039745,1.829,1.8362354289940828,1.769,1.777284196851597,13789
2024-03-18,1.709,1.720673051473149,1.829,1.8365118311660626,1.769,1.7781401579452358,14361
2024-03-19,1.719,1.7274450104675505,1.839,1.845689195926216,1.779,1.7870621209880195,14331
2024-03-20,1.719,1.7245672119735467,1.839,1.8485965186500888,1.788,1.7900332571344295,14366
2024-03-21,1.709,1.716232427891347,1.839,1.8443725896300527,1.779,1.7858845954548819,14286
2024-03-22,1.699,1.7137653160679478,1.839,1.8435202414772727,1.779,1.7848731678574057,14366
2024-03-23,1.709,1.7143400014137273,1.839,1.8496150241511065,1.789,1.7910559785042544,14148
2024-03-24,1.709,1.71639203929784,1.849,1.852700272479564,1.789,1.793832331227643,13844
2024-03-25,1.709,1.7162878934960477,1.849,1.8560905297404342,1.789,1.7974637532133677,14425
2024-03-26,1.709,1.7155072584566229,1.859,1.8645034722222222,1.799,1.806115882352941,14398
2024-03-27,1.699,1.7099618543783937,1.859,1.8640469293574724,1.799,1.8056384796700058,14369
2024-03-28,1.709,1.716023024485253,1.869,1.8769936133976726,1.809,1.8185469222263178,14377
2024-03-29,1.709,1.7164279997141427,1.879,1.8815465345091467,1.819,1.8227067510548522,13994
2024-03-30,1.709,1.7172486039442991,1.879,1.8819739707260799,1.819,1.8231921211669029,14148
2024-03-31,1.709,1.7186294639785316,1.879,1.88366172752809,1.819,1.8247742122840132,14535
2024-04-01,1.709,1.7200720305409496,1.879,1.8849078290246768,1.819,1.825876697776766,13884
2024-04-02,1.709,1.7223768346718362,1.879,1.8895117954513347,1.829,1.8311675961256235,14446
2024-04-03,1.719,1.7340905631659058,1.879,1.8896047595508791,1.829,1.8311814711496108,14456
2024-04-04,1.729,1.7426359612724758,1.889,1.8974774908269827,1.829,1.8389953866432338,14461
2024-04-05,1.729,1.7436768338969015,1.889,1.8978129268464408,1.829,1.8394041806753398,14492
2024-04-06,1.739,1.7462626441253448,1.889,1.9017363223527717,1.839,1.84306276119403,14138
2024-04-07,1.739,1.7508797171513095,1.899,1.905585925435694,1.839,1.8467927311435524,13860
2024-04-08,1.739,1.7448787054474437,1.899,1.9017676271789399,1.839,1.8431640070921986,14338
2024-04-09,1.729,1.7398793535803845,1.889,1.8968851072900383,1.829,1.8382408430982387,14361
2024-04-10,1.719,1.7301047226491548,1.879,1.8926715120421833,1.829,1.8340721519923116,14319
2024-04-11,1.719,1.7311805448560824,1.889,1.8971327332476067,1.829,1.8385196978672984,14283
2024-04-12,1.719,1.732309484077319,1.899,1.9082353692274951,1.839,1.849863529238474,14386
2024-04-13,1.729,1.7356014775875543,1.909,1.9146326234970303,1.849,1.8559241844769403,14080
2024-04-14,1.729,1.739596540949059,1.909,1.9183981776427885,1.849,1.8596254687380422,13764
2024-04-15,1.729,1.7354813909643183,1.909,1.9167623050074791,1.849,1.8581693876043437,14326
2024-04-16,1.719,1.730239733629301,1.909,1.9177183696575149,1.849,1.859271198884076,14420
2024-04-17,1.719,1.7255050448820541,1.909,1.9185296038619906,1.849,1.8601145994546393,14373
2024-04-18,1.709,1.7162231857915915,1.909,1.915633680186876,1.849,1.857093387215283,14416
2024-04-19,1.699,1.706170202440377,1.899,1.9068040048114343,1.839,1.8483048493754592,14426
2024-04-20,1.699,1.7042887806255738,1.899,1.907463848480484,1.839,1.8488809843400447,14165
2024-04-21,1.699,1.7071946545637922,1.899,1.911002277569613,1.839,1.8522876556331611,13883
2024-04-22,1.689,1.6952509378907878,1.889,1.899492731011985,1.829,1.841014215216911,14398
2024-04-23,1.689,1.6958081695246063,1.889,1.896775327262379,1.829,1.8384629123920584,14350
2024-04-24,1.679,1.6887516230366493,1.889,1.8922554494942299,1.829,1.8339293952387994,14329
2024-04-25,1.679,1.6884685154295247,1.889,1.8962924528301888,1.829,1.837689906500773,14390
2024-04-26,1.679,1.6876493385627866,1.889,1.8989065515835257,1.829,1.841191873268452,15047
2024-04-27,1.679,1.687909181071125,1.899,1.902993429128457,1.839,1.8440731652577242,14118
2024-04-28,1.679,1.6890642584730517,1.899,1.904376659576029,1.839,1.845403093721565,13899
2024-04-29,1.679,1.6838248409869294,1.899,1.902142123653997,1.839,1.843390670122177,14309
2024-04-30,1.679,1.6849086206896553,1.899,1.904742145178765,1.839,1.8460347954449599,15083
2024-05-01,1.679,1.6924509775836138,1.899,1.9098687746458303,1.839,1.8509904912836765,13965
2024-05-02,1.679,1.6818694234371747,1.889,1.8972981946902654,1.829,1.8385638180615769,14415
2024-05-03,1.669,1.6733509260548671,1.879,1.8912300752947864,1.829,1.832467015938607,14365
2024-05-04,1.669,1.6721200564971752,1.889,1.8915168094449644,1.829,1.8325153232421147,14163
2024-05-05,1.669,1.677127802690583,1.889,1.8950164960600928,1.829,1.836239206445728,13828
2024-05-06,1.659,1.6665117924528303,1.879,1.885699971695443,1.819,1.8270932128691053,14419
2024-05-07,1.659,1.6653581117021277,1.869,1.882628076138681,1.819,1.8243865170135682,15044
2024-05-08,1.659,1.6624817923285011,1.869,1.8789357739696926,1.809,1.8203590026478376,14421
2024-05-09,1.659,1.6665154307758252,1.869,1.8804734503605507,1.819,1.8213965062871773,14001
2024-05-10,1.659,1.6673128740431455,1.869,1.8796589037205338,1.809,1.8210842105263159,14376
2024-05-11,1.659,1.6687817642488876,1.878,1.880991356957649,1.819,1.8222443897711176,14161
2024-05-12,1.669,1.673923845103815,1.879,1.8851350677903995,1.819,1.8263422407267222,13921
2024-05-13,1.659,1.663051412272158,1.869,1.8738665625665412,1.809,1.815064378314673,14378
2024-05-14,1.649,1.6599176306342243,1.859,1.8710295676998367,1.809,1.8128188920454544,15047
2024-05-15,1.64,1.6515985274710008,1.849,1.8596267101439004,1.789,1.801028987639788,14400
2024-05-16,1.639,1.6484472253206917,1.849,1.858086409216983,1.789,1.7995340758223926,14345
2024-05-17,1.639,1.6517997493385324,1.859,1.8641341480744635,1.799,1.8054647700471698,14364
2024-05-18,1.649,1.6557718230088496,1.859,1.8686799480294498,1.799,1.8099711552832163,14127
2024-05-19,1.649,1.6589301218720705,1.859,1.8703204204645691,1.809,1.811457459738681,13868
2024-05-20,1.649,1.658534808535096,1.869,1.869882012597041,1.809,1.811035860190649,13921
2024-05-21,1.649,1.6544593120805369,1.859,1.866647000071342,1.799,1.808166370633511,14305
2024-05-22,1.649,1.652550639547075,1.849,1.8586643137254901,1.789,1.8002733791675907,14309
2024-05-23,1.639,1.6481876430205948,1.839,1.8488661333710887,1.779,1.7903949011828666,14422
2024-05-24,1.639,1.6442912580847069,1.839,1.8486857305045057,1.779,1.7902451565377533,14381
2024-05-25,1.629,1.641167031724723,1.839,1.8476649614525542,1.779,1.7892544206520928,14154
2024-05-26,1.639,1.6449866828953963,1.849,1.8512822833783489,1.789,1.7927269984917045,13968
2024-05-27,1.629,1.6411347428651175,1.839,1.8461634978280994,1.779,1.7877091889496235,14333
2024-05-28,1.629,1.6411438652878703,1.839,1.8467520313613686,1.779,1.788271523668639,14313
2024-05-29,1.639,1.6479279927364157,1.839,1.8469824711415135,1.779,1.7886102083025557,14319
2024-05-30,1.639,1.6487424070394552,1.839,1.846758306188925,1.779,1.7881851824106676,14093
2024-05-31,1.629,1.637349256481116,1.829,1.8356889157760299,1.769,1.7772784827778552,15201
2024-06-01,1.629,1.6388136299435028,1.829,1.8369672910662824,1.769,1.7784459852382015,14161
2024-06-02,1.629,1.6408462034846205,1.829,1.837680924179279,1.769,1.7791327741252927,13950
2024-06-03,1.629,1.6360040548098436,1.819,1.8319860219654829,1.769,1.7735059545824394,14306
2024-06-04,1.629,1.632205523175132,1.819,1.8250004248689986,1.759,1.7664882404821403,14414
2024-06-05,1.609,1.6210783249860878,1.809,1.8154853003834683,1.749,1.756963675213675,14377
2024-06-06,1.609,1.620791178929766,1.799,1.8130904954858889,1.749,1.7545723456061388,14354
2024-06-07,1.609,1.6235074834667595,1.809,1.8176006394316162,1.749,1.7592141804245283,14366
2024-06-08,1.619,1.624960983884648,1.809,1.8199748468468466,1.749,1.7613702708753078,14149
2024-06-09,1.619,1.6288153437634563,1.809,1.822322894563547,1.759,1.7636837089698987,13935
2024-06-10,1.609,1.6244162362138768,1.809,1.815986751193105,1.749,1.757496748448123,14328
2024-06-11,1.619,1.6299089198606271,1.809,1.81901393629124,1.749,1.7606239215397095,14352
2024-06-12,1.629,1.6378289363484086,1.809,1.8216359105795243,1.749,1.7631460947881294,14330
2024-06-13,1.629,1.6355617253693717,1.809,1.8167956136590941,1.749,1.758448589829003,14282
2024-06-14,1.639,1.648242158703665,1.809,1.8201890836823054,1.749,1.7618389187596672,14381
2024-06-15,1.639,1.6509243430347555,1.809,1.8217038104156162,1.749,1.763205621412063,14158
2024-06-16,1.649,1.65380223880597,1.809,1.8230559701492537,1.759,1.7644421521952696,13938
2024-06-17,1.639,1.6531532572383074,1.809,1.8171654119318181,1.749,1.7586817779743478,14371
2024-06-18,1.639,1.654589892352859,1.809,1.816717923115327,1.749,1.758272041977681,14307
2024-06-19,1.659,1.6650994917496345,1.809,1.8227659211927583,1.759,1.764415016562385,14365
2024-06-20,1.659,1.6689033133788111,1.819,1.8253177782512962,1.759,1.7670830569680889,14367
2024-06-21,1.659,1.6683098071970488,1.819,1.8293143769968052,1.759,1.7709592483419307,14370
2024-06-22,1.659,1.670956967938283,1.819,1.8313937513529115,1.769,1.7728662087501867,14130
2024-06-23,1.669,1.6751954535644917,1.829,1.8342685341350735,1.769,1.7755908333333332,13902
2024-06-24,1.659,1.6633259420391553,1.819,1.8280428868046108,1.759,1.7695486528612783,14256
2024-06-25,1.649,1.6604327616380818,1.819,1.8253179025575081,1.759,1.7668529324644549,14286
2024-06-26,1.649,1.663700645432861,1.819,1.8291359049595648,1.759,1.7707484794540869,14255
2024-06-27,1.649,1.6656486013986016,1.819,1.8295415626114875,1.759,1.7711125157093222,14300
