day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2016-12-31,1.259,1.266971098265896,1.454,1.4559333333333335,1.439,1.4380370370370372,176
2017-01-01,1.269,1.281982610149653,1.459,1.4670217556928806,1.439,1.4484792606733774,11962
2017-01-02,1.259,1.2694218106995885,1.449,1.451339946804687,1.439,1.434846421950315,14100
2017-01-03,1.269,1.2696712734452122,1.459,1.4530107872553222,1.439,1.4353163137312772,14183
2017-01-04,1.259,1.2697195441353437,1.459,1.4580116854254785,1.439,1.4402097550144326,14130
2017-01-05,1.259,1.267952340425532,1.449,1.4563927032461939,1.429,1.4384658711924703,14102
2017-01-06,1.259,1.2676601548368425,1.449,1.4570218951376686,1.429,1.4389509419743785,13823
2017-01-07,1.259,1.2682164346006781,1.449,1.4588504631993582,1.429,1.4406481925903705,13862
2017-01-08,1.259,1.2724614701310237,1.459,1.463579928154468,1.439,1.4450631231784017,13510
2017-01-09,1.259,1.2643283349837318,1.449,1.4553255463991401,1.429,1.4375013313609468,14139
2017-01-10,1.249,1.260487977870771,1.449,1.4499260882057174,1.429,1.4320691367173028,14100
2017-01-11,1.249,1.254370134465676,1.439,1.4451521146953406,1.419,1.4271702300806393,14131
2017-01-12,1.239,1.2536342153671998,1.439,1.4480588825214902,1.419,1.430316310693962,14135
2017-01-13,1.239,1.2548938792859166,1.449,1.4493921835783437,1.429,1.431520890334985,14117
2017-01-14,1.249,1.2577063309352516,1.449,1.4545709085614444,1.429,1.4364578250130977,13900
2017-01-15,1.249,1.2618387549903889,1.449,1.459396724498953,1.439,1.4409466380433948,13527
2017-01-16,1.249,1.2523534366815319,1.449,1.4501230736147948,1.429,1.4322451698867422,14129
2017-01-17,1.249,1.2510327671620667,1.449,1.45176650655961,1.429,1.43377854978195,14131
2017-01-18,1.239,1.2491342818715934,1.449,1.4533194753064298,1.429,1.4352895067662503,14128
2017-01-19,1.239,1.2446117231638418,1.439,1.448108057821669,1.419,1.4300943800310169,14161
2017-01-20,1.239,1.2422139472381357,1.439,1.445499355577832,1.419,1.4276057358267427,14140
2017-01-21,1.239,1.2438901296829972,1.439,1.4485002550462727,1.429,1.4302018444927644,13884
2017-01-22,1.249,1.2467999852333136,1.449,1.4525837006050648,1.439,1.4339640778186273,13548
2017-01-23,1.229,1.2420123736123876,1.439,1.4480928034371645,1.429,1.4299972655383935,14144
2017-01-24,1.229,1.2414033000495714,1.439,1.4446990319110793,1.419,1.4266695761520822,14123
2017-01-25,1.229,1.2377002836879434,1.439,1.441439497307002,1.419,1.4233243223226189,14102
2017-01-26,1.229,1.239943312101911,1.439,1.4466754103060273,1.419,1.4286869963776152,14133
2017-01-27,1.239,1.2441646233434909,1.439,1.4477458016362854,1.419,1.4298365519792824,14113
2017-01-28,1.239,1.2466262335230138,1.449,1.4519725338773133,1.429,1.4337667341278766,13885
2017-01-29,1.249,1.2520645757822324,1.459,1.4572442199775533,1.439,1.438586669734622,13522
2017-01-30,1.239,1.2455427680532918,1.444,1.4507597416576965,1.429,1.4327151739452257,14113
2017-01-31,1.239,1.2431042807017545,1.439,1.444326700305593,1.419,1.4262282258064516,14252
2017-02-01,1.239,1.2435780972034443,1.439,1.449625621442467,1.419,1.4315730529131985,14055
2017-02-02,1.244,1.246442027440108,1.439,1.4526350475367331,1.429,1.4347459150326798,14071
2017-02-03,1.249,1.2473112183353439,1.449,1.4554237982323779,1.429,1.4375041524543972,14096
2017-02-04,1.249,1.2531847441726205,1.449,1.4615208728652753,1.439,1.4433823794502028,13860
2017-02-05,1.249,1.2585156343506883,1.459,1.4667757681247164,1.449,1.4482039106145252,13371
2017-02-06,1.249,1.2492963983050847,1.449,1.4576057204147301,1.429,1.4398089364844904,14164
2017-02-07,1.249,1.2481786926994907,1.449,1.4554780491298431,1.429,1.4375118185847244,14139
2017-02-08,1.239,1.2452201886926295,1.449,1.4530290906478953,1.429,1.4350421637643571,14100
2017-02-09,1.249,1.248797066534401,1.449,1.4559199426111908,1.429,1.4381776413139982,14116
2017-02-10,1.249,1.2479475512084486,1.459,1.4602422329052165,1.439,1.4425400384843101,14112
2017-02-11,1.249,1.2526779344073649,1.459,1.466951404044813,1.439,1.449117193350307,13906
2017-02-12,1.249,1.2574530374520791,1.464,1.4729648743381312,1.449,1.4546791096152376,13566
2017-02-13,1.249,1.2525749575311438,1.459,1.4675058427127394,1.439,1.4497373169649461,14130
2017-02-14,1.249,1.2527125460209574,1.469,1.468713558471356,1.449,1.4508940480591497,14126
2017-02-15,1.249,1.252788563735563,1.469,1.4690660783469651,1.449,1.4511798609055935,14117
2017-02-16,1.249,1.2526552335057757,1.469,1.4685487621097955,1.449,1.4507653635421294,14112
2017-02-17,1.239,1.2507462623113441,1.459,1.4634914281615379,1.439,1.4454377542717656,14114
2017-02-18,1.249,1.25265668202765,1.459,1.4658957604895104,1.439,1.4476426590721727,13889
2017-02-19,1.249,1.2533596940669784,1.469,1.4663377901299481,1.449,1.4477470910071666,13468
2017-02-20,1.249,1.248669310295992,1.449,1.4583178200071711,1.439,1.440361053566144,14123
2017-02-21,1.249,1.2510790032564065,1.459,1.4596321146953406,1.439,1.4415289769367239,14127
2017-02-22,1.244,1.2503273241428068,1.459,1.4573022123577002,1.439,1.4388486526393505,14146
2017-02-23,1.249,1.2532564902823096,1.459,1.459362128392934,1.439,1.4409045784560677,14100
2017-02-24,1.249,1.2544842135070084,1.459,1.4586940223623854,1.439,1.440217021591245,14127
2017-02-25,1.249,1.2554503416037397,1.459,1.461054913084588,1.439,1.4423682005237561,13906
2017-02-26,1.249,1.2595049380896226,1.459,1.4655111061419204,1.439,1.4463709961012154,13569
2017-02-27,1.249,1.2530554727956302,1.459,1.4583405141462016,1.439,1.4397939389448724,14098
2017-02-28,1.249,1.2527727272727274,1.459,1.4544154163407523,1.439,1.4357781362269961,14236
2017-03-01,1.249,1.251695115899908,1.459,1.4532850272753375,1.439,1.4346998297431341,14109
2017-03-02,1.249,1.2535171361668913,1.459,1.451890429659434,1.439,1.43336826502631,14095
2017-03-03,1.249,1.2522699390848562,1.449,1.4479994980999498,1.429,1.429426892371378,14119
2017-03-04,1.249,1.2545131966918375,1.459,1.4502550189118417,1.439,1.4314558581475385,13905
2017-03-05,1.249,1.2583443045431117,1.459,1.4547590110217457,1.439,1.435622755406128,13582
2017-03-06,1.239,1.2487020269793063,1.439,1.4400575616732214,1.419,1.4215949198848112,14160
2017-03-07,1.249,1.2478246408605194,1.439,1.4413578389223274,1.419,1.4226125314023939,14133
2017-03-08,1.239,1.2476515151515153,1.439,1.4434517169689582,1.419,1.424824724746915,14126
2017-03-09,1.239,1.2423414978471095,1.439,1.4396620684725896,1.419,1.4211496939753705,14169
2017-03-10,1.229,1.235573665279639,1.429,1.432953808809881,1.409,1.4142848828642995,14182
2017-03-11,1.239,1.2392719122077176,1.439,1.436990791095642,1.419,1.4179584111102814,13945
2017-03-12,1.239,1.2417848892812475,1.439,1.4395914602395299,1.419,1.4203558015267175,13596
2017-03-13,1.229,1.2303272650593942,1.429,1.427412857753097,1.409,1.4087218991534782,14230
2017-03-14,1.219,1.2244448993999293,1.419,1.421915237278445,1.399,1.4031843756922395,14167
2017-03-15,1.219,1.2140667419218287,1.419,1.4116400514212255,1.399,1.392849387815312,14178
2017-03-16,1.219,1.2173130379568222,1.409,1.4141713326667618,1.389,1.3953904291402448,14176
2017-03-17,1.219,1.2169681420919087,1.409,1.4143793693822229,1.389,1.395905127259314,14189
2017-03-18,1.219,1.2206766286820039,1.419,1.4178982534966302,1.399,1.3988810234223483,13956
2017-03-19,1.219,1.2222060079517008,1.419,1.4194624832514515,1.399,1.4000011459129105,13583
